ID,goal,goal_type,first_move,utility,literal_prob,prag_prob,literal_better_than,prag_better_than,len_literal,len_prag
74045,cover green all,cover,"(74, 36)",1,0.0112878527029868,0.0119655171194142,205,275,289,289
74045,move red B1,move,"(76, 78)",1,0.0315218681125708,0.0143711322912298,262,265,289,289
74045,uncover red all,uncover,"(66, 99)",1,0.0381105934738876,0.0252528097076486,267,275,289,289
74045,fill nocolor B2,fill,"(66, 99)",1,0.0198526300010575,0.01622977259663,244,262,289,289
74045,move blue B2,move,"(61, 83)",1,0.0203249347476517,0.0116650287431158,244,248,289,289
74045,fill nocolor C1,fill,"(61, 85)",1,0.0212402572415891,0.0151623306737935,247,254,289,289
74045,clear nocolor B1,clear,"(61, 58)",1,0.0199686362985427,0.0134367554185055,244,254,289,289
26027,uncover blue all,uncover,"(64, 101)",1,0.025,0.0037735861071983,232,236,272,272
26027,clear nocolor A2,clear,"(59, 56)",1,0.0222222222222222,0.0044496913517008,227,238,272,272
26027,uncover red all,uncover,"(78, 97)",1,0.025,0.0064580562726049,232,270,272,272
26027,clear nocolor B,clear,"(78, 41)",1,0.0208333333333333,0.0055971012808106,224,254,272,272
26027,fill nocolor B2,fill,"(62, 101)",1,0.0238095238095238,0.0046453364848004,230,237,272,272
26027,cover green all,cover,"(62, 60)",1,0.0175438596491228,0.1933364765805557,215,269,272,272
26027,cover blue all,cover,"(62, 76)",1,0.0135135135135135,0.000798047667232,198,207,272,272
26027,move green B2,move,"(88, 101)",1,0.0277777777777777,0.0089067724453221,236,264,272,272
26027,move red C,move,"(64, 85)",1,0.0175438596491228,0.0039112773202696,215,215,272,272
26027,fill nocolor A2,fill,"(62, 76)",1,0.0256410256410256,0.0043158950019941,233,235,272,272
35291,clear nocolor C2,clear,"(87, 48)",1,0.0222222222222222,0.0430573984174184,227,267,272,272
35291,uncover green all,uncover,"(57, 37)",1,0.0277777777777777,0.0173317226821035,236,264,272,272
35291,move red A1,move,"(97, 74)",1,0.0277777777777777,0.0608745541103478,236,265,272,272
35291,cover blue all,cover,"(90, 74)",1,0.0163934426229508,0.041175700512333,211,265,272,272
35291,fill nocolor C1,fill,"(81, 68)",1,0.0256410256410256,0.0071624803811641,233,239,272,272
35291,clear nocolor C,clear,"(66, 63)",1,0.0138888888888888,0.0052386271080709,200,227,272,272
35291,fill nocolor B2,fill,"(67, 100)",1,0.0222222222222222,0.0037072636094497,227,229,272,272
35291,cover green all,cover,"(66, 49)",1,0.0136986301369862,0.0312495691037476,199,266,272,272
35291,uncover blue all,uncover,"(59, 63)",1,0.0199999999999999,0.0407177883494579,222,267,272,272
35291,move blue C1,move,"(89, 68)",1,0.037037037037037,0.1110464529367317,245,269,272,272
49030,uncover green all,uncover,"(79, 59)",1,0.0252723394681966,0.0135960365001779,236,246,272,272
49030,uncover blue all,uncover,"(78, 65)",1,0.017389704678425,0.0164574220005378,218,258,272,272
49030,move red C2,move,"(71, 106)",0,0.0006358146731258,0.000589632472897,71,71,272,272
49030,cover red all,cover,"(85, 86)",1,0.0129261114240364,0.0121196391956567,199,238,272,272
49030,cover blue all,cover,"(56, 58)",1,0.022033751205777,0.0207654257006488,231,261,272,272
49030,clear nocolor A2,clear,"(76, 64)",1,0.020011561527575,0.0131783452866378,227,244,272,272
49030,fill nocolor B2,fill,"(84, 64)",1,0.0227400575063527,0.0144964165841325,233,243,272,272
49030,clear nocolor C2,clear,"(71, 66)",1,0.0283376260537527,0.0188613818661475,242,256,272,272
49030,move red C1,move,"(71, 86)",1,0.0241767351174505,0.0087014522171355,235,235,272,272
49030,fill nocolor A2,fill,"(56, 75)",1,0.0227400575063527,0.0106490443045364,233,239,272,272
55983,move blue B,move,"(56, 82)",1,0.0277777777777778,0.0163780052739754,253,254,289,289
55983,clear nocolor A,clear,"(56, 79)",1,0.0166666666666666,0.0109775374577122,229,236,289,289
55983,fill nocolor C1,fill,"(56, 85)",1,0.0238095238095238,0.0076525420075255,247,247,289,289
55983,clear nocolor B1,clear,"(78, 94)",1,0.0222222222222222,0.0080323347116831,244,247,289,289
55983,fill nocolor B2,fill,"(80, 82)",1,0.0238095238095238,0.0150611697747415,247,262,289,289
55983,cover red all,cover,"(78, 62)",1,0.0222222222222222,0.013136068072614,244,255,289,289
55983,move green A1,move,"(95, 55)",1,0.0192307692307692,0.0388855217850696,237,287,289,289
55983,cover blue all,cover,"(80, 75)",1,0.0082644628099173,0.0086659504394589,168,227,289,289
55983,uncover red all,uncover,"(56, 94)",1,0.02,0.0095252258908892,239,241,289,289
55983,uncover green all,uncover,"(78, 94)",1,0.0222222222222222,0.0114749870479317,244,255,289,289
71814,clear nocolor B,clear,"(62, 73)",1,0.0113219160187973,0.0092161836453384,217,248,289,289
71814,fill nocolor C1,fill,"(82, 68)",1,0.0157791843005677,0.0110481206038507,247,257,289,289
71814,cover green all,cover,"(106, 67)",0,0.0011446072681425,0.0015661464643136,44,184,289,289
71814,move blue B2,move,"(82, 105)",0,0.0018055786738265,0.0014675928252235,72,91,289,289
71814,cover red all,cover,"(62, 84)",1,0.0134331236617196,0.0128061065616005,233,252,289,289
71814,fill nocolor B2,fill,"(62, 81)",1,0.0157791843005677,0.0166045507293205,247,278,289,289
71814,uncover blue all,uncover,"(86, 84)",1,0.0213372808026793,0.0130384803443805,259,271,289,289
71814,clear nocolor A1,clear,"(74, 75)",1,0.0150732853218745,0.0145900896161174,244,268,289,289
71814,uncover green all,uncover,"(82, 84)",1,0.0212390917288652,0.0140371982403606,257,258,289,289
71814,move red B,move,"(99, 75)",0,0.0013969497827971,0.0015282435271702,75,123,289,289
22765,fill nocolor C2,fill,"(86, 87)",1,0.0130745090841136,0.0103965552884039,261,283,306,306
22765,cover red all,cover,"(105, 85)",0,0.0011368673451096,0.0013865623882007,31,160,306,306
22765,uncover red all,uncover,"(73, 75)",1,0.0196757673890295,0.0124192850005978,279,287,306,306
22765,fill nocolor B2,fill,"(86, 63)",1,0.0130745090841135,0.0126555893867545,261,278,306,306
22765,clear nocolor B2,clear,"(83, 88)",1,0.0130745090841135,0.0100386289576882,261,265,306,306
22765,move green B1,move,"(78, 87)",0,0.0022035251641673,0.0021827526687693,75,94,306,306
22765,clear nocolor A,clear,"(76, 79)",1,0.0103755627552123,0.0086229688880181,234,246,306,306
22765,cover green all,cover,"(103, 64)",1,0.0120312944122312,0.0092777231057683,252,264,306,306
22765,uncover green all,uncover,"(86, 87)",0,0.0018988798156695,0.0018337442686333,82,146,306,306
22765,move blue B2,move,"(81, 85)",0,0.002351420443323,0.0028152213229755,80,179,306,306
93884,clear nocolor C1,clear,"(67, 89)",1,0.0222222222222222,0.0112549776962337,227,234,272,272
93884,move red C1,move,"(57, 49)",1,0.0277777777777777,0.0366060110141613,236,262,272,272
93884,cover red all,cover,"(78, 54)",1,0.0178571428571428,0.0119732511609249,216,235,272,272
93884,clear nocolor B,clear,"(78, 106)",1,0.0138888888888889,0.0048984016291974,200,205,272,272
93884,uncover red all,uncover,"(67, 79)",1,0.0222222222222222,0.0085093719457427,227,227,272,272
93884,uncover blue all,uncover,"(67, 89)",1,0.0222222222222222,0.0119827215872331,227,235,272,272
93884,fill nocolor A1,fill,"(57, 73)",1,0.0256410256410256,0.0106260435997818,233,237,272,272
93884,cover green all,cover,"(57, 60)",1,0.0138888888888889,0.0148480263453981,200,239,272,272
93884,fill nocolor B2,fill,"(84, 83)",1,0.0256410256410256,0.0160088766339617,233,243,272,272
93884,move red A2,move,"(107, 58)",1,0.0222222222222222,0.0488383986941995,227,268,272,272
89675,move blue C2,move,"(102, 87)",1,0.0192307692307692,0.0091217062089078,237,286,289,289
89675,clear nocolor A1,clear,"(55, 76)",1,0.0222222222222222,0.0045400940777754,244,268,289,289
89675,fill nocolor B2,fill,"(79, 81)",1,0.0238095238095238,0.004409234789816,247,261,289,289
89675,cover blue all,cover,"(77, 54)",1,0.0178571428571428,0.0030959583994325,233,264,289,289
89675,fill nocolor C1,fill,"(82, 85)",1,0.0238095238095238,0.0086693046283274,247,284,289,289
89675,cover green all,cover,"(96, 57)",1,0.0119047619047619,0.0017316736569031,205,254,289,289
89675,uncover blue all,uncover,"(55, 76)",1,0.0222222222222222,0.0041984027293543,244,266,289,289
89675,clear nocolor C1,clear,"(86, 107)",1,0.0222222222222222,0.0044197287101315,244,251,289,289
89675,uncover red all,uncover,"(72, 76)",1,0.0277777777777777,0.0048452713264071,253,274,289,289
89675,move red C2,move,"(103, 107)",1,0.0263157894736842,0.0164047857772429,251,288,289,289
86933,fill nocolor C2,fill,"(87, 88)",0,0.0011822602670293,0.001040912276647,45,79,272,272
86933,clear nocolor C2,clear,"(87, 85)",1,0.0177527253584013,0.0084948152847996,227,234,272,272
86933,uncover green all,uncover,"(73, 72)",1,0.0134409000398668,0.0101826578447807,206,243,272,272
86933,clear nocolor B1,clear,"(80, 59)",1,0.023778758278349,0.0347614724948907,242,268,272,272
86933,move blue B1,move,"(73, 96)",1,0.0147700660168367,0.0092408057423389,213,223,272,272
86933,cover blue all,cover,"(90, 55)",1,0.0199316613957192,0.0532771000849378,232,271,272,272
86933,cover red all,cover,"(73, 72)",1,0.0082630592109465,0.0058021472395888,160,202,272,272
86933,move red A,move,"(76, 72)",0,0.0011598254895738,0.001063177608416,78,94,272,272
86933,fill nocolor B1,fill,"(77, 96)",1,0.0185144665088243,0.0093217614881702,230,236,272,272
86933,uncover red all,uncover,"(86, 64)",1,0.0377958932350487,0.0291251242204804,254,264,272,272
53007,move red B1,move,"(88, 80)",1,0.0295376182459096,0.0440826997119367,260,281,289,289
53007,clear nocolor B,clear,"(82, 86)",1,0.0155783866492432,0.0084744964043981,229,235,289,289
53007,cover blue all,cover,"(98, 86)",1,0.0162529056301275,0.0167076163176248,232,271,289,289
53007,fill nocolor B1,fill,"(87, 80)",1,0.0211149815866789,0.0247352682224315,247,277,289,289
53007,move red B2,move,"(72, 99)",1,0.0278114050988541,0.0087543638907394,258,268,289,289
53007,uncover red all,uncover,"(89, 86)",1,0.0293393126210476,0.0367761699241667,259,282,289,289
53007,uncover green all,uncover,"(79, 99)",1,0.0185473872159927,0.0247164854804648,239,278,289,289
53007,fill nocolor A2,fill,"(84, 59)",1,0.0211149815866789,0.0099026372552599,247,256,289,289
53007,cover red all,cover,"(84, 99)",0,0.0002709687222455,0.0006903062666934,32,34,289,289
53007,clear nocolor C2,clear,"(87, 86)",1,0.0198579557462112,0.0252563217579447,244,280,289,289
58637,cover blue all,cover,"(92, 36)",1,0.0136166414469762,0.1223732456835284,227,288,289,289
58637,clear nocolor A2,clear,"(77, 82)",1,0.0228474414132297,0.0152319280220547,259,271,289,289
58637,fill nocolor B1,fill,"(81, 61)",1,0.0181796103784008,0.0053973598605402,247,252,289,289
58637,uncover blue all,uncover,"(55, 74)",0,0.0009770735555467,0.00140358782226,82,108,289,289
58637,move green B1,move,"(84, 61)",1,0.017846818500297,0.020331349663904,244,281,289,289
58637,clear nocolor C2,clear,"(71, 66)",1,0.0172429888790889,0.0089786793990383,244,257,289,289
58637,cover red all,cover,"(84, 85)",1,0.0081271242871398,0.0162507826255932,176,279,289,289
58637,uncover green all,uncover,"(81, 82)",1,0.0167659622094501,0.0079377937578033,239,276,289,289
58637,fill nocolor A2,fill,"(60, 93)",1,0.0170334219174054,0.0045264487676798,244,247,289,289
58637,move red C,move,"(84, 82)",0,0.001205052348319,0.0016066404479763,84,149,289,289
18558,clear nocolor A,clear,"(54, 42)",1,0.0084416318969858,0.0052927477482387,200,205,272,272
18558,uncover red all,uncover,"(75, 76)",-1,0.0008882102810478,0.002069804359684,0,1,272,272
18558,uncover green all,uncover,"(54, 101)",0,0.003860006077856,0.0030029004961288,93,110,272,272
18558,move red C2,move,"(75, 89)",1,0.0092237710617556,0.0058812170963111,211,221,272,272
18558,fill nocolor B1,fill,"(77, 80)",1,0.0101727831463841,0.0058859049628069,233,233,272,272
18558,cover green all,cover,"(75, 42)",1,0.0070836360229669,0.0048066374861699,179,193,272,272
18558,move green A,move,"(77, 55)",0,0.0033881542561808,0.0030248772017359,69,95,272,272
18558,fill nocolor A1,fill,"(75, 55)",1,0.0101727831463841,0.0077081459395122,233,243,272,272
18558,clear nocolor A1,clear,"(54, 80)",1,0.0096357126446495,0.0058176953879941,227,227,272,272
18558,cover red all,cover,"(54, 101)",-1,0.0010007187376277,0.0018936228491808,0,26,272,272
88653,clear nocolor A,clear,"(57, 69)",1,0.0155628421679815,0.0118467478741623,178,206,238,238
88653,move red A2,move,"(54, 94)",1,0.0201349431709911,0.0092777623683729,193,198,238,238
88653,fill nocolor A1,fill,"(62, 73)",1,0.0259990874076822,0.0172395459535089,205,215,238,238
88653,cover red all,cover,"(77, 71)",1,0.0181218438197774,0.0245140458947164,188,225,238,238
88653,move red B,move,"(54, 78)",1,0.0176399281527256,0.0112157198086063,186,198,238,238
88653,cover blue all,cover,"(77, 49)",1,0.0153983929514717,0.0236387909887915,178,235,238,238
88653,uncover red all,uncover,"(62, 99)",1,0.029135314038521,0.0210709430986431,208,226,238,238
88653,clear nocolor B1,clear,"(62, 88)",1,0.0198219348400189,0.0100880615370678,193,193,238,238
88653,fill nocolor C2,fill,"(62, 88)",1,0.0259990874076822,0.0120091887001392,205,209,238,238
88653,uncover green all,uncover,"(62, 102)",0,0.00048302386904,0.0007108164355937,55,67,238,238
82980,fill nocolor A1,fill,"(75, 74)",1,0.0238095238095238,0.005262519970026,247,261,289,289
82980,clear nocolor A,clear,"(77, 71)",1,0.0138888888888888,0.0062369287719786,217,246,289,289
82980,clear nocolor B2,clear,"(64, 104)",1,0.0222222222222222,0.0047027345852479,244,257,289,289
82980,move red B1,move,"(55, 79)",1,0.037037037037037,0.0129668510578831,262,277,289,289
82980,cover blue all,cover,"(77, 57)",1,0.0082644628099173,0.1249367380851952,168,287,289,289
82980,fill nocolor B1,fill,"(64, 79)",1,0.0238095238095238,0.0053939487212999,247,255,289,289
82980,uncover blue all,uncover,"(85, 104)",1,0.0555555555555555,0.9822322317934636,271,288,289,289
82980,cover green all,cover,"(55, 76)",1,0.0333333333333333,0.0036886326617694,259,261,289,289
82980,uncover red all,uncover,"(55, 72)",1,0.025,0.4829098386558038,249,287,289,289
82980,move red A1,move,"(77, 74)",1,0.0277777777777777,0.0102639300986408,253,279,289,289
84838,uncover red all,uncover,"(72, 75)",-1,0.0001526558949829,0.0013678908392361,0,1,289,289
84838,move green C2,move,"(98, 70)",1,0.0292612610488003,0.0415261531321523,274,281,289,289
84838,cover green all,cover,"(100, 59)",1,0.0091152529637586,0.0082436613781963,195,262,289,289
84838,clear nocolor B,clear,"(100, 70)",1,0.0132304069737457,0.0142129826743954,229,276,289,289
84838,cover blue all,cover,"(77, 75)",0,0.0011995633210762,0.0013690142414717,50,212,289,289
84838,fill nocolor C1,fill,"(71, 68)",1,0.01622872128806,0.0291483187153747,247,286,289,289
84838,move blue C2,move,"(86, 53)",1,0.0186539675527162,0.0591192364222032,253,287,289,289
84838,clear nocolor C1,clear,"(67, 101)",1,0.0154817905504212,0.0046565639549273,244,246,289,289
84838,fill nocolor A2,fill,"(92, 75)",1,0.01622872128806,0.0295959674030417,247,284,289,289
84838,uncover blue all,uncover,"(72, 73)",1,0.0167425109576228,0.0051101531925571,245,265,289,289
50151,clear nocolor B,clear,"(78, 59)",1,0.0130728537004018,0.0040587640103731,217,244,289,289
50151,cover blue all,cover,"(91, 56)",1,0.0126572534210394,0.2242765027765138,215,285,289,289
50151,clear nocolor A1,clear,"(74, 60)",1,0.0196184641875826,0.0065032609763697,244,249,289,289
50151,uncover green all,uncover,"(80, 56)",1,0.0183922335757355,0.0047104539224366,239,260,289,289
50151,fill nocolor B2,fill,"(74, 63)",1,0.0208441982225179,0.0069924087587466,247,260,289,289
50151,move blue B2,move,"(74, 60)",0,0.0008482504650617,0.0027042005245251,70,0,289,289
50151,cover green all,cover,"(74, 73)",1,0.0161162209349651,0.0080896589584687,232,286,289,289
50151,uncover blue all,uncover,"(74, 94)",1,0.0224896083730871,0.0087492783002386,249,284,289,289
50151,move green A,move,"(81, 56)",1,0.0162131090128086,0.0072824456636163,232,283,289,289
50151,fill nocolor B1,fill,"(64, 62)",1,0.0208441982225179,0.0096062424368662,247,278,289,289
32385,uncover blue all,uncover,"(76, 93)",1,0.0333333333333333,0.0171089869708291,259,267,289,289
32385,cover green all,cover,"(69, 50)",1,0.0126582278481012,0.0069976604217014,210,221,289,289
32385,cover red all,cover,"(97, 62)",1,0.0163934426229508,0.0172339210398108,228,280,289,289
32385,move blue A1,move,"(95, 73)",1,0.0277777777777777,0.0312116574626422,253,282,289,289
32385,move green B,move,"(76, 79)",1,0.027027027027027,0.0131025324370921,252,263,289,289
32385,uncover red all,uncover,"(78, 79)",1,0.0222222222222222,0.0128982715308697,244,265,289,289
32385,clear nocolor C,clear,"(84, 82)",1,0.0138888888888889,0.009493308733417,217,237,289,289
32385,fill nocolor C2,fill,"(68, 89)",1,0.0238095238095238,0.0203182348947523,247,263,289,289
32385,clear nocolor A2,clear,"(76, 73)",1,0.0333333333333333,0.0110126981882106,259,261,289,289
32385,fill nocolor A2,fill,"(56, 93)",1,0.0222222222222222,0.0052033292816124,244,245,289,289
63576,cover red all,cover,"(72, 37)",1,0.0179530492715489,0.0567818157232256,203,253,255,255
63576,move blue C1,move,"(87, 85)",1,0.0324828064195216,0.0498329815695586,228,251,255,255
63576,uncover blue all,uncover,"(87, 107)",1,0.030058504066109,0.0076737977026068,225,234,255,255
63576,fill nocolor B2,fill,"(87, 63)",1,0.0248744028714793,0.005869953889394,219,219,255,255
63576,clear nocolor C,clear,"(87, 65)",1,0.0158041301356537,0.0089176699183235,195,207,255,255
63576,uncover red all,uncover,"(57, 94)",1,0.0211279520799491,0.0098258200385105,211,235,255,255
63576,move blue A1,move,"(59, 92)",1,0.0303721398727151,0.0123904089324661,226,238,255,255
63576,fill nocolor A2,fill,"(55, 94)",1,0.0229983748060852,0.0075829892633197,216,223,255,255
63576,cover green all,cover,"(59, 39)",0,0.0007784120228327,0.0013011056823297,70,227,255,255
63576,clear nocolor A2,clear,"(57, 37)",1,0.0289968392029896,0.0470524526188591,225,253,255,255
93940,cover green all,cover,"(74, 39)",1,0.0222222222222222,0.0112732537246021,210,228,255,255
93940,fill nocolor C1,fill,"(83, 66)",1,0.0277777777777777,0.0246172298170445,219,233,255,255
93940,cover red all,cover,"(89, 50)",1,0.0294117647058823,0.0296096226036259,221,246,255,255
93940,move green A,move,"(61, 94)",1,0.0227272727272727,0.0093382125716888,211,212,255,255
93940,uncover green all,uncover,"(73, 54)",1,0.0151515151515151,0.0133161928343345,189,230,255,255
93940,uncover red all,uncover,"(83, 71)",1,0.0166666666666666,0.015887705147132,195,230,255,255
93940,fill nocolor A2,fill,"(89, 39)",1,0.0238095238095238,0.0385062200594949,213,248,255,255
93940,clear nocolor A,clear,"(57, 67)",1,0.0208333333333333,0.0292812848260259,207,239,255,255
93940,clear nocolor A2,clear,"(57, 56)",1,0.0666666666666666,0.1011687532307754,240,254,255,255
93940,move blue A1,move,"(78, 55)",1,0.0344827586206896,0.0246122997173589,226,240,255,255
93952,clear nocolor A2,clear,"(75, 72)",1,0.0222222222222222,0.0177982325645654,261,288,306,306
93952,fill nocolor B2,fill,"(90, 83)",1,0.0222222222222222,0.0211574434350194,261,287,306,306
93952,cover red all,cover,"(79, 72)",1,0.0099999999999999,0.011566681366576,206,264,306,306
93952,fill nocolor A2,fill,"(90, 57)",1,0.0222222222222222,0.0203587836216015,261,294,306,306
93952,uncover red all,uncover,"(75, 58)",1,0.0333333333333333,0.0172292584967625,276,285,306,306
93952,clear nocolor C,clear,"(84, 72)",1,0.0138888888888888,0.0139688419136672,234,274,306,306
93952,cover blue all,cover,"(90, 57)",1,0.0158730158730158,0.0180457847719574,243,298,306,306
93952,move blue B1,move,"(75, 78)",1,0.0294117647058823,0.015275843744284,272,272,306,306
93952,uncover blue all,uncover,"(79, 72)",1,0.0181818181818181,0.0215656780927417,251,288,306,306
93952,move green A1,move,"(84, 72)",1,0.0344827586206896,0.0508758239571135,277,294,306,306
87384,move red A1,move,"(78, 90)",1,0.01995652576965165,0.029302611438715386,244,279,289,289
87384,cover green all,cover,"(85, 50)",0,0.000302821049682516,0.0009273197996210762,31,196,289,289
87384,clear nocolor B1,clear,"(78, 90)",1,0.01962193578996593,0.013046794647181873,244,259,289,289
87384,move blue C2,move,"(75, 88)",1,0.020093578712135428,0.005908418917184909,244,249,289,289
87384,uncover green all,uncover,"(85, 84)",1,0.0319795625952089,0.03293192010344299,262,283,289,289
87384,uncover red all,uncover,"(78, 80)",1,0.02032623192433889,0.22846113221086772,244,288,289,289
87384,cover blue all,cover,"(77, 57)",1,0.015084203506548037,0.0059279010558519266,228,250,289,289
87384,fill nocolor A2,fill,"(56, 59)",1,0.020848120599172248,0.018971132094043556,247,264,289,289
87384,fill nocolor C2,fill,"(75, 88)",1,0.020848120599172248,0.0031437574611240236,247,247,289,289
87384,clear nocolor A,clear,"(77, 53)",1,0.015463411457319576,0.015584781458634735,229,272,289,289
30838,clear nocolor A,clear,"(56, 61)",1,0.0131736879025238,0.007202290085438233,234,246,306,306
30838,cover blue all,cover,"(55, 38)",1,0.011175167666023757,0.012348035388261612,221,292,306,306
30838,fill nocolor C1,fill,"(77, 86)",1,0.01992715489442635,0.013219060801279355,261,273,306,306
30838,fill nocolor A2,fill,"(56, 76)",1,0.01992715489442635,0.005340775687519682,261,261,306,306
30838,cover green all,cover,"(55, 75)",1,0.014360522319170073,0.009033555217159648,241,248,306,306
30838,uncover red all,uncover,"(85, 86)",1,0.029490239687554026,0.03558275309111947,276,304,306,306
30838,clear nocolor C2,clear,"(105, 76)",1,0.01992715489442635,0.016622033678333266,261,270,306,306
30838,move green A,move,"(79, 76)",1,0.023955232344602215,0.015289824654173959,269,278,306,306
30838,uncover blue all,uncover,"(84, 87)",1,0.029490239687554026,0.019748182966583594,276,284,306,306
30838,move red A,move,"(77, 54)",0,0.0008270470959123488,0.0011801736956440002,80,167,306,306
43467,clear nocolor A1,clear,"(72, 88)",1,0.02222222222222222,0.012063659465474596,261,262,306,306
43467,cover red all,cover,"(94, 74)",1,0.0303030303030303,0.02606819964198696,273,292,306,306
43467,fill nocolor B1,fill,"(87, 61)",1,0.02222222222222222,0.011406164213081629,261,263,306,306
43467,fill nocolor A2,fill,"(60, 76)",1,0.02222222222222222,0.008152068014553867,261,261,306,306
43467,uncover green all,uncover,"(84, 89)",1,0.037037037037037035,0.032304586706329,279,298,306,306
43467,move green B1,move,"(85, 61)",1,0.034482758620689655,0.02239433102043692,277,287,306,306
43467,clear nocolor B2,clear,"(101, 88)",1,0.02222222222222222,0.01010123577317546,261,262,306,306
43467,cover blue all,cover,"(60, 44)",1,0.008264462809917354,0.009949371753830448,185,271,306,306
43467,move blue A,move,"(99, 59)",1,0.023809523809523808,0.014137570169115042,264,278,306,306
43467,uncover red all,uncover,"(62, 81)",1,0.018518518518518517,0.011235703080121024,252,265,306,306
97122,fill nocolor C2,fill,"(86, 88)",1,0.023809523809523822,0.02084494198411067,247,271,289,289
97122,move blue A1,move,"(76, 73)",1,0.03703703703703705,0.07751720082546354,262,284,289,289
97122,fill nocolor B1,fill,"(56, 78)",1,0.023809523809523822,0.010652132171922353,247,259,289,289
97122,move green C,move,"(96, 102)",1,0.01724137931034484,0.03331309146907125,231,285,289,289
97122,uncover blue all,uncover,"(89, 88)",1,0.03333333333333335,0.0029910000416739444,259,267,289,289
97122,uncover green all,uncover,"(81, 61)",1,0.022222222222222237,0.014883973085095339,244,271,289,289
97122,clear nocolor B2,clear,"(81, 80)",1,0.022222222222222237,0.007367982038399948,244,259,289,289
97122,clear nocolor C2,clear,"(106, 102)",1,0.022222222222222237,0.05011363477603341,244,287,289,289
97122,cover green all,cover,"(86, 78)",1,0.015384615384615398,0.007321101311994723,224,237,289,289
97122,cover red all,cover,"(72, 38)",1,0.016949152542372895,0.06247579453825343,230,285,289,289
13861,move red B1,move,"(81, 82)",1,0.014492753623188411,0.018297458812595292,220,278,289,289
13861,uncover green all,uncover,"(75, 58)",1,0.0625,0.16892644386592892,273,288,289,289
13861,move blue B,move,"(74, 80)",1,0.01923076923076923,0.033262337856297126,237,285,289,289
13861,fill nocolor C1,fill,"(69, 85)",1,0.02380952380952379,0.001825915849086742,247,247,289,289
13861,uncover red all,uncover,"(68, 85)",1,0.013888888888888897,0.009312403840687372,217,272,289,289
13861,fill nocolor A1,fill,"(75, 72)",1,0.02380952380952379,0.02654047585455498,247,272,289,289
13861,clear nocolor B,clear,"(79, 77)",1,0.013888888888888897,0.0032696300663428214,217,219,289,289
13861,clear nocolor A,clear,"(76, 78)",1,0.013888888888888897,0.005210581314931495,217,238,289,289
13861,cover green all,cover,"(55, 72)",1,0.008333333333333344,0.0034805499114327326,169,212,289,289
13861,cover blue all,cover,"(90, 56)",1,0.01010101010101011,0.07278632400539951,190,283,289,289
36961,uncover green all,uncover,"(75, 78)",1,0.01851851851851853,0.01684332041872306,218,245,272,272
36961,cover red all,cover,"(79, 72)",1,0.019607843137254912,0.011569937661693258,221,226,272,272
36961,clear nocolor C,clear,"(85, 78)",1,0.016666666666666687,0.00772520770090307,212,215,272,272
36961,clear nocolor C2,clear,"(69, 92)",1,0.022222222222222223,0.008573482904505398,227,227,272,272
36961,cover green all,cover,"(69, 71)",1,0.02439024390243902,0.014247498226570943,231,239,272,272
36961,uncover blue all,uncover,"(77, 92)",1,0.037037037037037035,0.01632956020491115,245,252,272,272
36961,move red C,move,"(75, 68)",1,0.022727272727272724,0.019292406821092845,228,253,272,272
36961,fill nocolor A1,fill,"(75, 92)",1,0.023809523809523805,0.012552936217377991,230,246,272,272
36961,fill nocolor B2,fill,"(75, 82)",1,0.025641025641025637,0.008448703547810186,233,234,272,272
36961,move green B2,move,"(91, 82)",1,0.0188679245283019,0.023084088619724212,219,260,272,272
29499,move green C1,move,"(63, 102)",1,0.019607843137254884,0.004591875026011015,204,218,255,255
29499,move green B2,move,"(80, 83)",1,0.01886792452830187,0.004737495582205782,202,216,255,255
29499,clear nocolor C1,clear,"(85, 83)",1,0.03333333333333331,0.00792029194672555,225,236,255,255
29499,fill nocolor B2,fill,"(58, 83)",1,0.02777777777777776,0.004646594366710847,219,220,255,255
29499,uncover blue all,uncover,"(58, 55)",1,0.019999999999999983,0.0037585713191212564,205,228,255,255
29499,cover green all,cover,"(58, 78)",1,0.018181818181818164,0.0028025896589415748,200,205,255,255
29499,cover blue all,cover,"(73, 41)",1,0.01923076923076921,0.004202142902137304,203,248,255,255
29499,clear nocolor C,clear,"(85, 93)",1,0.01666666666666665,0.0044730352105054735,195,200,255,255
29499,fill nocolor B1,fill,"(64, 97)",1,0.025641025641025623,0.004383672582768974,216,217,255,255
29499,uncover red all,uncover,"(73, 74)",1,0.022727272727272707,0.03892715134371978,211,254,255,255
74257,uncover green all,uncover,"(55, 74)",1,0.012476511430105261,0.011517924490609139,251,298,306,306
74257,clear nocolor B,clear,"(79, 76)",1,0.010330717781901021,0.005800552743613719,234,236,306,306
74257,cover green all,cover,"(57, 77)",-1,0.00030916388553098615,0.0005997825563001813,0,32,306,306
74257,fill nocolor C2,fill,"(84, 50)",0,0.0018683223556184886,0.0025592148118810183,45,237,306,306
74257,fill nocolor B1,fill,"(68, 81)",0,0.0018683223556184838,0.0014827209802085438,45,74,306,306
74257,move green B,move,"(68, 81)",1,0.0142069252919488,0.010458153441420202,266,277,306,306
74257,cover red all,cover,"(57, 77)",1,0.008002288594140393,0.0056247578986580345,207,234,306,306
74257,uncover red all,uncover,"(83, 81)",1,0.01951139219565329,0.012312650616728593,279,284,306,306
74257,clear nocolor A2,clear,"(57, 74)",1,0.012985464474836176,0.007982027550375664,261,265,306,306
