ID,goal,goal_number,goal_type,optimal_moves,move_id,move,role,move_utility
47326.0,move blue A2,6,move,9,4,"(106, 58)",architect,1
47326.0,move blue A2,6,move,9,5,"(82, 40)",helper,1
47326.0,move blue A2,6,move,9,6,"(103, 22)",architect,1
47326.0,move blue A2,6,move,9,7,"(69, 82)",helper,1
47326.0,move blue A2,6,move,9,8,"(87, 4)",architect,1
47326.0,move blue A2,6,move,9,9,"(105, 59)",helper,1
47326.0,clear nocolor A2,7,clear,5,0,"(77, 61)",architect,1
47326.0,clear nocolor A2,7,clear,5,1,"(75, 63)",helper,1
47326.0,clear nocolor A2,7,clear,5,2,"(95, 78)",architect,1
47326.0,clear nocolor A2,7,clear,5,3,"(94, 86)",helper,1
47326.0,clear nocolor A2,7,clear,5,4,"(93, 73)",architect,1
47326.0,fill nocolor B1,8,fill,12,0,"(64, 78)",architect,1
47326.0,fill nocolor B1,8,fill,12,1,"(82, 60)",helper,1
47326.0,fill nocolor B1,8,fill,12,2,"(83, 61)",architect,1
47326.0,fill nocolor B1,8,fill,12,3,"(88, 42)",helper,1
47326.0,fill nocolor B1,8,fill,12,4,"(69, 43)",architect,1
47326.0,fill nocolor B1,8,fill,12,5,"(87, 24)",helper,1
47326.0,fill nocolor B1,8,fill,12,6,"(104, 44)",architect,1
47326.0,fill nocolor B1,8,fill,12,7,"(103, 6)",helper,1
47326.0,fill nocolor B1,8,fill,12,8,"(102, 25)",architect,1
47326.0,fill nocolor B1,8,fill,12,9,"(81, 82)",helper,0
47326.0,fill nocolor B1,8,fill,12,10,"(82, 7)",architect,1
47326.0,fill nocolor B1,8,fill,12,11,"(75, 26)",helper,1
47326.0,fill nocolor B1,8,fill,12,12,"(100, 8)",architect,1
47326.0,fill nocolor A1,9,fill,15,0,"(77, 90)",architect,1
47326.0,fill nocolor A1,9,fill,15,1,"(64, 72)",helper,1
47326.0,fill nocolor A1,9,fill,15,2,"(83, 73)",architect,1
47326.0,fill nocolor A1,9,fill,15,3,"(82, 54)",helper,1
47326.0,fill nocolor A1,9,fill,15,4,"(100, 55)",architect,1
47326.0,fill nocolor A1,9,fill,15,5,"(62, 56)",helper,1
47326.0,fill nocolor A1,9,fill,15,6,"(103, 36)",architect,1
47326.0,fill nocolor A1,9,fill,15,7,"(104, 37)",helper,1
47326.0,fill nocolor A1,9,fill,15,8,"(81, 38)",architect,1
47326.0,fill nocolor A1,9,fill,15,9,"(79, 20)",helper,1
47326.0,fill nocolor A1,9,fill,15,10,"(107, 19)",architect,1
47326.0,fill nocolor A1,9,fill,15,11,"(80, 2)",helper,1
47326.0,fill nocolor A1,9,fill,15,12,"(88, 18)",architect,1
47326.0,fill nocolor A1,9,fill,15,13,"(96, 0)",helper,1
47326.0,fill nocolor A1,9,fill,15,14,"(98, 1)",architect,1
47326.0,uncover red all,10,uncover,4,0,"(62, 78)",architect,1
47326.0,uncover red all,10,uncover,4,1,"(83, 86)",helper,1
47326.0,uncover red all,10,uncover,4,2,"(81, 46)",architect,1
47326.0,uncover red all,10,uncover,4,3,"(77, 90)",helper,1
37887.0,uncover red all,1,uncover,5,0,"(54, 55)",architect,1
37887.0,uncover red all,1,uncover,5,1,"(97, 63)",helper,0
37887.0,uncover red all,1,uncover,5,2,"(74, 77)",architect,1
37887.0,uncover red all,1,uncover,5,3,"(77, 42)",helper,-1
37887.0,uncover red all,1,uncover,5,4,"(42, 77)",architect,1
37887.0,uncover red all,1,uncover,5,5,"(77, 76)",helper,-1
37887.0,uncover red all,1,uncover,5,6,"(76, 98)",architect,1
37887.0,uncover red all,1,uncover,5,7,"(98, 100)",helper,0
37887.0,uncover red all,1,uncover,5,8,"(68, 71)",architect,1
37887.0,uncover red all,1,uncover,5,9,"(71, 68)",helper,-1
37887.0,uncover red all,1,uncover,5,10,"(68, 82)",architect,1
37887.0,uncover red all,1,uncover,5,11,"(63, 98)",helper,0
37887.0,uncover red all,1,uncover,5,12,"(88, 71)",architect,1
37887.0,uncover red all,1,uncover,5,13,pass,helper,0
37887.0,uncover red all,1,uncover,5,14,"(72, 37)",architect,1
37887.0,cover blue all,2,cover,6,0,"(75, 36)",architect,1
37887.0,cover blue all,2,cover,6,1,pass,helper,0
37887.0,cover blue all,2,cover,6,2,"(73, 56)",architect,1
37887.0,cover blue all,2,cover,6,3,"(95, 42)",helper,0
37887.0,cover blue all,2,cover,6,4,"(42, 79)",architect,1
37887.0,cover blue all,2,cover,6,5,"(94, 38)",helper,0
37887.0,cover blue all,2,cover,6,6,"(68, 63)",architect,1
37887.0,cover blue all,2,cover,6,7,"(87, 42)",helper,0
37887.0,cover blue all,2,cover,6,8,"(105, 24)",architect,1
37887.0,cover blue all,2,cover,6,9,"(101, 6)",helper,0
37887.0,cover blue all,2,cover,6,10,"(38, 71)",architect,1
37887.0,clear nocolor A,3,clear,11,0,"(95, 98)",architect,1
37887.0,clear nocolor A,3,clear,11,1,"(68, 100)",helper,0
37887.0,clear nocolor A,3,clear,11,2,"(94, 71)",architect,1
37887.0,clear nocolor A,3,clear,11,3,"(75, 36)",helper,0
37887.0,clear nocolor A,3,clear,11,4,"(36, 53)",architect,1
37887.0,clear nocolor A,3,clear,11,5,pass,helper,0
37887.0,clear nocolor A,3,clear,11,6,"(93, 35)",architect,1
37887.0,clear nocolor A,3,clear,11,7,"(54, 17)",helper,1
37887.0,clear nocolor A,3,clear,11,8,"(74, 70)",architect,1
37887.0,clear nocolor A,3,clear,11,9,"(60, 95)",helper,-1
37887.0,clear nocolor A,3,clear,11,10,"(95, 52)",architect,1
37887.0,clear nocolor A,3,clear,11,11,"(81, 34)",helper,0
37887.0,clear nocolor A,3,clear,11,12,"(92, 16)",architect,1
37887.0,clear nocolor A,3,clear,11,13,"(78, 69)",helper,0
37887.0,clear nocolor A,3,clear,11,14,"(73, 51)",architect,1
37887.0,clear nocolor A,3,clear,11,15,"(91, 33)",helper,1
37887.0,clear nocolor A,3,clear,11,16,"(72, 15)",architect,1
37887.0,clear nocolor A,3,clear,11,17,"(90, 68)",helper,1
37887.0,move red C,4,move,8,0,"(75, 85)",architect,1
37887.0,move red C,4,move,8,1,"(74, 69)",helper,1
37887.0,move red C,4,move,8,2,"(60, 71)",architect,1
37887.0,move red C,4,move,8,3,"(78, 53)",helper,0
37887.0,move red C,4,move,8,4,"(94, 70)",architect,1
37887.0,move red C,4,move,8,5,"(93, 52)",helper,0
37887.0,move red C,4,move,8,6,"(92, 35)",architect,1
37887.0,move red C,4,move,8,7,"(73, 34)",helper,0
37887.0,move red C,4,move,8,8,"(54, 100)",architect,1
37887.0,move red C,4,move,8,9,"(72, 51)",helper,1
37887.0,move red C,4,move,8,10,"(90, 17)",architect,1
37887.0,fill nocolor A2,5,fill,14,0,"(74, 77)",architect,1
37887.0,fill nocolor A2,5,fill,14,1,"(73, 59)",helper,1
37887.0,fill nocolor A2,5,fill,14,2,"(92, 41)",architect,1
37887.0,fill nocolor A2,5,fill,14,3,"(91, 23)",helper,1
37887.0,fill nocolor A2,5,fill,14,4,"(54, 5)",architect,1
37887.0,fill nocolor A2,5,fill,14,5,"(72, 76)",helper,1
37887.0,fill nocolor A2,5,fill,14,6,"(90, 58)",architect,1
37887.0,fill nocolor A2,5,fill,14,7,"(75, 40)",helper,0
37887.0,fill nocolor A2,5,fill,14,8,"(60, 22)",architect,1
37887.0,fill nocolor A2,5,fill,14,9,"(78, 75)",helper,1
37887.0,fill nocolor A2,5,fill,14,10,"(97, 4)",architect,1
37887.0,fill nocolor A2,5,fill,14,11,"(96, 57)",helper,1
37887.0,fill nocolor A2,5,fill,14,12,"(81, 39)",architect,1
37887.0,fill nocolor A2,5,fill,14,13,"(99, 21)",helper,1
37887.0,fill nocolor A2,5,fill,14,14,"(101, 3)",architect,1
37887.0,cover red all,6,cover,5,0,"(95, 76)",architect,1
37887.0,cover red all,6,cover,5,1,"(54, 79)",helper,-1
37887.0,cover red all,6,cover,5,2,"(79, 54)",architect,1
37887.0,cover red all,6,cover,5,3,"(81, 57)",helper,1
37887.0,cover red all,6,cover,5,4,"(97, 42)",architect,1
37887.0,cover red all,6,cover,5,5,"(87, 50)",helper,0
37887.0,cover red all,6,cover,5,6,"(50, 66)",architect,1
37887.0,cover red all,6,cover,5,7,"(89, 50)",helper,0
37887.0,cover red all,6,cover,5,8,"(50, 85)",architect,1
37887.0,uncover blue all,7,uncover,5,0,"(60, 77)",architect,1
37887.0,uncover blue all,7,uncover,5,1,"(97, 76)",helper,0
37887.0,uncover blue all,7,uncover,5,2,"(84, 83)",architect,1
37887.0,uncover blue all,7,uncover,5,3,"(78, 59)",helper,0
37887.0,uncover blue all,7,uncover,5,4,"(68, 70)",architect,1
37887.0,uncover blue all,7,uncover,5,5,"(96, 57)",helper,0
37887.0,uncover blue all,7,uncover,5,6,"(86, 52)",architect,1
37887.0,uncover blue all,7,uncover,5,7,"(104, 71)",helper,-1
37887.0,uncover blue all,7,uncover,5,8,"(71, 104)",architect,1
37887.0,uncover blue all,7,uncover,5,9,"(81, 58)",helper,-1
37887.0,uncover blue all,7,uncover,5,10,"(58, 81)",architect,1
37887.0,uncover blue all,7,uncover,5,11,"(83, 86)",helper,-1
37887.0,uncover blue all,7,uncover,5,12,"(86, 83)",architect,1
37887.0,uncover blue all,7,uncover,5,13,"(52, 65)",helper,0
37887.0,uncover blue all,7,uncover,5,14,"(89, 52)",architect,1
37887.0,move red A1,8,move,9,0,"(75, 36)",architect,1
37887.0,move red A1,8,move,9,1,"(73, 18)",helper,0
37887.0,move red A1,8,move,9,2,"(94, 73)",architect,1
37887.0,move red A1,8,move,9,3,"(93, 55)",helper,0
37887.0,move red A1,8,move,9,4,"(60, 37)",architect,1
37887.0,move red A1,8,move,9,5,"(78, 19)",helper,0
37887.0,move red A1,8,move,9,6,"(84, 0)",architect,1
37887.0,move red A1,8,move,9,7,"(102, 1)",helper,0
37887.0,move red A1,8,move,9,8,"(103, 56)",architect,1
37887.0,move red A1,8,move,9,9,"(68, 38)",helper,1
37887.0,move red A1,8,move,9,10,"(86, 20)",architect,1
37887.0,move red A1,8,move,9,11,"(104, 2)",helper,0
37887.0,move red A1,8,move,9,12,"(2, 104)",architect,0
37887.0,move red A1,8,move,9,13,"(88, 2)",helper,1
37887.0,move red A1,8,move,9,14,"(2, 93)",architect,0
37887.0,move red A1,8,move,9,15,"(81, 94)",helper,0
37887.0,move red A1,8,move,9,16,"(106, 2)",architect,1
37887.0,clear nocolor B,9,clear,7,0,"(81, 71)",architect,1
37887.0,clear nocolor B,9,clear,7,1,"(101, 69)",helper,1
37887.0,clear nocolor B,9,clear,7,2,"(99, 70)",architect,1
37887.0,clear nocolor B,9,clear,7,3,"(97, 77)",helper,1
37887.0,clear nocolor B,9,clear,7,4,"(60, 59)",architect,1
37887.0,clear nocolor B,9,clear,7,5,"(78, 57)",helper,1
37887.0,clear nocolor B,9,clear,7,6,"(96, 76)",architect,1
37887.0,fill nocolor C1,10,fill,12,0,"(60, 85)",architect,1
37887.0,fill nocolor C1,10,fill,12,1,"(78, 67)",helper,1
37887.0,fill nocolor C1,10,fill,12,2,"(81, 66)",architect,1
37887.0,fill nocolor C1,10,fill,12,3,"(97, 50)",helper,1
37887.0,fill nocolor C1,10,fill,12,4,"(96, 49)",architect,1
37887.0,fill nocolor C1,10,fill,12,5,"(99, 31)",helper,1
37887.0,fill nocolor C1,10,fill,12,6,"(101, 32)",architect,1
37887.0,fill nocolor C1,10,fill,12,7,"(95, 57)",helper,0
37887.0,fill nocolor C1,10,fill,12,8,"(57, 14)",architect,1
37887.0,fill nocolor C1,10,fill,12,9,"(94, 13)",helper,1
37887.0,fill nocolor C1,10,fill,12,10,"(75, 48)",architect,1
37887.0,fill nocolor C1,10,fill,12,11,"(93, 30)",helper,1
37887.0,fill nocolor C1,10,fill,12,12,"(74, 12)",architect,1
64140.0,cover green all,1,cover,7,0,"(92, 57)",architect,1
64140.0,cover green all,1,cover,7,1,"(91, 39)",helper,0
64140.0,cover green all,1,cover,7,2,"(97, 60)",architect,1
64140.0,cover green all,1,cover,7,3,pass,helper,0
64140.0,cover green all,1,cover,7,4,"(62, 81)",architect,1
64140.0,cover green all,1,cover,7,5,"(80, 63)",helper,-1
64140.0,cover green all,1,cover,7,6,"(63, 80)",architect,1
64140.0,cover green all,1,cover,7,7,"(81, 62)",helper,-1
64140.0,cover green all,1,cover,7,8,"(85, 48)",architect,1
64140.0,cover green all,1,cover,7,9,"(103, 30)",helper,0
64140.0,cover green all,1,cover,7,10,"(69, 71)",architect,1
64140.0,cover green all,1,cover,7,11,"(87, 53)",helper,0
64140.0,cover green all,1,cover,7,12,"(90, 81)",architect,1
64140.0,cover green all,1,cover,7,13,pass,helper,0
64140.0,cover green all,1,cover,7,14,"(53, 65)",architect,1
64140.0,cover green all,1,cover,7,15,"(71, 47)",helper,-1
64140.0,cover green all,1,cover,7,16,"(47, 71)",architect,1
64140.0,cover green all,1,cover,7,17,pass,helper,0
64140.0,cover green all,1,cover,7,18,"(88, 86)",architect,1
64140.0,uncover blue all,2,uncover,6,0,"(75, 100)",architect,1
64140.0,uncover blue all,2,uncover,6,1,pass,helper,0
64140.0,uncover blue all,2,uncover,6,2,"(76, 44)",architect,1
64140.0,uncover blue all,2,uncover,6,3,pass,helper,0
64140.0,uncover blue all,2,uncover,6,4,"(69, 67)",architect,1
64140.0,uncover blue all,2,uncover,6,5,pass,helper,0
64140.0,uncover blue all,2,uncover,6,6,"(88, 65)",architect,1
64140.0,uncover blue all,2,uncover,6,7,"(78, 82)",helper,0
64140.0,uncover blue all,2,uncover,6,8,"(89, 64)",architect,1
64140.0,uncover blue all,2,uncover,6,9,"(97, 88)",helper,-1
64140.0,uncover blue all,2,uncover,6,10,"(88, 97)",architect,1
64140.0,uncover blue all,2,uncover,6,11,pass,helper,0
64140.0,uncover blue all,2,uncover,6,12,"(87, 48)",architect,1
64140.0,uncover red all,3,uncover,4,0,"(78, 72)",architect,1
64140.0,uncover red all,3,uncover,4,1,pass,helper,0
64140.0,uncover red all,3,uncover,4,2,"(83, 100)",architect,1
64140.0,uncover red all,3,uncover,4,3,"(75, 73)",helper,0
64140.0,uncover red all,3,uncover,4,4,"(62, 79)",architect,1
64140.0,uncover red all,3,uncover,4,5,pass,helper,0
64140.0,uncover red all,3,uncover,4,6,"(85, 86)",architect,1
64140.0,move blue A2,4,move,10,0,"(90, 57)",architect,1
64140.0,move blue A2,4,move,10,1,"(91, 77)",helper,1
64140.0,move blue A2,4,move,10,2,"(97, 58)",architect,1
64140.0,move blue A2,4,move,10,3,"(92, 44)",helper,0
64140.0,move blue A2,4,move,10,4,"(69, 70)",architect,0
64140.0,move blue A2,4,move,10,5,"(78, 81)",helper,0
64140.0,move blue A2,4,move,10,6,"(87, 59)",architect,1
64140.0,move blue A2,4,move,10,7,"(96, 67)",helper,0
64140.0,move blue A2,4,move,10,8,"(105, 39)",architect,1
64140.0,move blue A2,4,move,10,9,"(104, 65)",helper,0
64140.0,move blue A2,4,move,10,10,"(70, 105)",architect,1
64140.0,move blue A2,4,move,10,11,pass,helper,0
64140.0,move blue A2,4,move,10,12,"(88, 87)",architect,1
64140.0,move blue A2,4,move,10,13,"(106, 69)",helper,0
64140.0,move blue A2,4,move,10,14,"(69, 40)",architect,1
64140.0,move blue A2,4,move,10,15,"(89, 63)",helper,1
64140.0,move blue A2,4,move,10,16,"(107, 41)",architect,1
64140.0,fill nocolor B2,5,fill,15,0,"(62, 100)",architect,1
64140.0,fill nocolor B2,5,fill,15,1,"(97, 77)",helper,0
64140.0,fill nocolor B2,5,fill,15,2,"(90, 65)",architect,1
64140.0,fill nocolor B2,5,fill,15,3,"(91, 86)",helper,0
64140.0,fill nocolor B2,5,fill,15,4,"(86, 82)",architect,1
64140.0,fill nocolor B2,5,fill,15,5,"(65, 64)",helper,0
64140.0,fill nocolor B2,5,fill,15,6,"(69, 65)",architect,1
64140.0,fill nocolor B2,5,fill,15,7,"(88, 47)",helper,1
64140.0,fill nocolor B2,5,fill,15,8,"(75, 81)",architect,1
64140.0,fill nocolor B2,5,fill,15,9,"(92, 75)",helper,0
64140.0,fill nocolor B2,5,fill,15,10,"(75, 63)",architect,1
64140.0,fill nocolor B2,5,fill,15,11,"(78, 48)",helper,0
64140.0,fill nocolor B2,5,fill,15,12,"(48, 46)",architect,1
64140.0,fill nocolor B2,5,fill,15,13,"(96, 62)",helper,0
64140.0,fill nocolor B2,5,fill,15,14,"(87, 45)",architect,1
64140.0,fill nocolor B2,5,fill,15,15,"(93, 59)",helper,0
64140.0,fill nocolor B2,5,fill,15,16,"(59, 29)",architect,1
64140.0,fill nocolor B2,5,fill,15,17,"(89, 28)",helper,1
64140.0,fill nocolor B2,5,fill,15,18,"(66, 27)",architect,1
64140.0,fill nocolor B2,5,fill,15,19,"(84, 9)",helper,1
64140.0,fill nocolor B2,5,fill,15,20,"(76, 10)",architect,1
64140.0,fill nocolor B2,5,fill,15,21,"(85, 11)",helper,1
64140.0,clear nocolor C1,6,clear,6,0,"(66, 72)",architect,1
64140.0,clear nocolor C1,6,clear,6,1,"(89, 54)",helper,0
64140.0,clear nocolor C1,6,clear,6,2,"(85, 77)",architect,1
64140.0,clear nocolor C1,6,clear,6,3,"(103, 59)",helper,1
64140.0,clear nocolor C1,6,clear,6,4,"(84, 81)",architect,1
64140.0,clear nocolor C1,6,clear,6,5,"(102, 60)",helper,1
64140.0,clear nocolor C1,6,clear,6,6,"(104, 51)",architect,1
64140.0,cover red all,7,cover,6,0,"(91, 74)",architect,1
64140.0,cover red all,7,cover,6,1,"(90, 56)",helper,0
64140.0,cover red all,7,cover,6,2,"(75, 58)",architect,1
64140.0,cover red all,7,cover,6,3,"(99, 60)",helper,0
64140.0,cover red all,7,cover,6,4,"(60, 44)",architect,1
64140.0,cover red all,7,cover,6,5,"(78, 26)",helper,-1
64140.0,cover red all,7,cover,6,6,"(26, 78)",architect,1
64140.0,cover red all,7,cover,6,7,"(66, 40)",helper,0
64140.0,cover red all,7,cover,6,8,"(104, 67)",architect,1
64140.0,cover red all,7,cover,6,9,"(89, 66)",helper,0
64140.0,cover red all,7,cover,6,10,"(107, 51)",architect,1
64140.0,cover red all,7,cover,6,11,"(78, 22)",helper,-1
64140.0,cover red all,7,cover,6,12,"(22, 78)",architect,1
64140.0,cover red all,7,cover,6,13,"(51, 79)",helper,-1
64140.0,cover red all,7,cover,6,14,"(79, 51)",architect,1
64140.0,cover red all,7,cover,6,15,"(78, 22)",helper,-1
64140.0,cover red all,7,cover,6,16,"(22, 78)",architect,1
64140.0,cover red all,7,cover,6,17,"(83, 79)",helper,-1
64140.0,cover red all,7,cover,6,18,"(66, 70)",architect,1
64140.0,cover red all,7,cover,6,19,"(44, 52)",helper,-1
64140.0,cover red all,7,cover,6,20,"(52, 44)",architect,1
64140.0,cover red all,7,cover,6,21,"(70, 60)",helper,-1
64140.0,cover red all,7,cover,6,22,"(56, 83)",architect,1
64140.0,cover red all,7,cover,6,23,"(51, 61)",helper,-1
64140.0,cover red all,7,cover,6,24,"(60, 51)",architect,1
64140.0,cover red all,7,cover,6,25,"(74, 77)",helper,-1
64140.0,cover red all,7,cover,6,26,"(61, 70)",architect,1
64140.0,cover red all,7,cover,6,27,"(92, 75)",helper,0
64140.0,cover red all,7,cover,6,28,"(40, 57)",architect,1
64140.0,move blue C,8,move,8,0,"(90, 48)",architect,1
64140.0,move blue C,8,move,8,1,"(91, 77)",helper,0
64140.0,move blue C,8,move,8,2,"(97, 71)",architect,1
64140.0,move blue C,8,move,8,3,"(92, 58)",helper,-1
64140.0,move blue C,8,move,8,4,"(77, 67)",architect,1
64140.0,move blue C,8,move,8,5,"(75, 60)",helper,1
64140.0,move blue C,8,move,8,6,"(95, 70)",architect,1
64140.0,move blue C,8,move,8,7,"(93, 49)",helper,1
64140.0,move blue C,8,move,8,8,"(58, 95)",architect,1
64140.0,move blue C,8,move,8,9,pass,helper,0
64140.0,move blue C,8,move,8,10,"(76, 93)",architect,1
64140.0,move blue C,8,move,8,11,"(62, 76)",helper,-1
64140.0,move blue C,8,move,8,12,"(76, 75)",architect,1
64140.0,move blue C,8,move,8,13,"(80, 77)",helper,0
64140.0,move blue C,8,move,8,14,"(94, 86)",architect,1
64140.0,fill nocolor C2,9,fill,11,0,"(66, 51)",architect,1
64140.0,fill nocolor C2,9,fill,11,1,"(92, 77)",helper,0
64140.0,fill nocolor C2,9,fill,11,2,"(97, 71)",architect,1
64140.0,fill nocolor C2,9,fill,11,3,pass,helper,0
64140.0,fill nocolor C2,9,fill,11,4,"(62, 70)",architect,1
64140.0,fill nocolor C2,9,fill,11,5,"(90, 53)",helper,1
64140.0,fill nocolor C2,9,fill,11,6,"(75, 52)",architect,1
64140.0,fill nocolor C2,9,fill,11,7,"(91, 35)",helper,1
64140.0,fill nocolor C2,9,fill,11,8,"(80, 34)",architect,1
64140.0,fill nocolor C2,9,fill,11,9,"(99, 33)",helper,1
64140.0,fill nocolor C2,9,fill,11,10,"(84, 15)",architect,1
64140.0,fill nocolor C2,9,fill,11,11,"(98, 86)",helper,0
64140.0,fill nocolor C2,9,fill,11,12,"(76, 17)",architect,1
64140.0,fill nocolor C2,9,fill,11,13,"(93, 16)",helper,1
64140.0,clear nocolor A2,10,clear,5,0,"(75, 72)",architect,1
64140.0,clear nocolor A2,10,clear,5,1,"(78, 54)",helper,0
64140.0,clear nocolor A2,10,clear,5,2,"(76, 79)",architect,1
64140.0,clear nocolor A2,10,clear,5,3,"(92, 78)",helper,0
64140.0,clear nocolor A2,10,clear,5,4,"(93, 81)",architect,1
64140.0,clear nocolor A2,10,clear,5,5,"(91, 63)",helper,0
64140.0,clear nocolor A2,10,clear,5,6,"(94, 86)",architect,1
64140.0,clear nocolor A2,10,clear,5,7,"(95, 45)",helper,1
79869.0,fill nocolor C2,1,fill,14,0,"(65, 88)",architect,1
79869.0,fill nocolor C2,1,fill,14,1,"(63, 89)",helper,1
79869.0,fill nocolor C2,1,fill,14,2,"(85, 69)",architect,1
79869.0,fill nocolor C2,1,fill,14,3,"(82, 70)",helper,1
79869.0,fill nocolor C2,1,fill,14,4,"(83, 71)",architect,1
79869.0,fill nocolor C2,1,fill,14,5,"(81, 51)",helper,1
79869.0,fill nocolor C2,1,fill,14,6,"(102, 52)",architect,1
79869.0,fill nocolor C2,1,fill,14,7,"(86, 53)",helper,1
79869.0,fill nocolor C2,1,fill,14,8,"(101, 33)",architect,1
79869.0,fill nocolor C2,1,fill,14,9,"(100, 34)",helper,1
79869.0,fill nocolor C2,1,fill,14,10,"(62, 35)",architect,1
79869.0,fill nocolor C2,1,fill,14,11,"(79, 16)",helper,1
79869.0,fill nocolor C2,1,fill,14,12,"(103, 15)",architect,1
79869.0,fill nocolor C2,1,fill,14,13,"(80, 17)",helper,1
79869.0,cover red all,2,cover,8,0,"(87, 84)",architect,1
79869.0,cover red all,2,cover,8,1,"(63, 68)",helper,1
79869.0,cover red all,2,cover,8,2,"(106, 64)",architect,1
79869.0,cover red all,2,cover,8,3,pass,helper,0
79869.0,cover red all,2,cover,8,4,"(73, 72)",architect,1
79869.0,cover red all,2,cover,8,5,pass,helper,0
79869.0,cover red all,2,cover,8,6,"(79, 74)",architect,1
79869.0,cover red all,2,cover,8,7,"(62, 73)",helper,0
79869.0,cover red all,2,cover,8,8,"(65, 57)",architect,1
79869.0,cover red all,2,cover,8,9,"(80, 59)",helper,-1
79869.0,cover red all,2,cover,8,10,"(59, 80)",architect,1
79869.0,cover red all,2,cover,8,11,pass,helper,0
79869.0,cover red all,2,cover,8,12,"(105, 67)",architect,1
79869.0,cover red all,2,cover,8,13,pass,helper,0
79869.0,cover red all,2,cover,8,14,"(107, 50)",architect,1
79869.0,uncover green all,3,uncover,6,0,"(87, 88)",architect,1
79869.0,uncover green all,3,uncover,6,1,"(79, 44)",helper,1
79869.0,uncover green all,3,uncover,6,2,"(63, 94)",architect,1
79869.0,uncover green all,3,uncover,6,3,"(65, 96)",helper,1
79869.0,uncover green all,3,uncover,6,4,"(83, 78)",architect,1
79869.0,uncover green all,3,uncover,6,5,"(73, 72)",helper,1
79869.0,cover blue all,4,cover,4,0,"(79, 44)",architect,1
79869.0,cover blue all,4,cover,4,1,"(82, 47)",helper,0
79869.0,cover blue all,4,cover,4,2,"(63, 82)",architect,1
79869.0,cover blue all,4,cover,4,3,"(87, 88)",helper,1
79869.0,cover blue all,4,cover,4,4,"(73, 89)",architect,1
79869.0,move green C,5,move,10,0,"(79, 88)",architect,1
79869.0,move green C,5,move,10,1,"(97, 89)",helper,1
79869.0,move green C,5,move,10,2,"(77, 69)",architect,1
79869.0,move green C,5,move,10,3,"(73, 70)",helper,1
79869.0,move green C,5,move,10,4,"(91, 84)",architect,1
79869.0,move green C,5,move,10,5,"(63, 97)",helper,1
79869.0,move green C,5,move,10,6,"(81, 67)",architect,1
79869.0,move green C,5,move,10,7,"(65, 96)",helper,1
79869.0,move green C,5,move,10,8,"(83, 68)",architect,1
79869.0,move green C,5,move,10,9,"(101, 66)",helper,1
79869.0,uncover blue all,6,uncover,7,0,"(62, 96)",architect,1
79869.0,uncover blue all,6,uncover,7,1,pass,helper,0
79869.0,uncover blue all,6,uncover,7,2,"(75, 94)",architect,1
79869.0,uncover blue all,6,uncover,7,3,pass,helper,0
79869.0,uncover blue all,6,uncover,7,4,"(85, 72)",architect,1
79869.0,uncover blue all,6,uncover,7,5,"(63, 74)",helper,1
79869.0,uncover blue all,6,uncover,7,6,"(86, 69)",architect,1
79869.0,uncover blue all,6,uncover,7,7,pass,helper,0
79869.0,uncover blue all,6,uncover,7,8,"(81, 54)",architect,1
79869.0,uncover blue all,6,uncover,7,9,"(77, 56)",helper,0
79869.0,uncover blue all,6,uncover,7,10,"(82, 51)",architect,1
79869.0,fill nocolor B2,7,fill,10,0,"(62, 64)",architect,1
79869.0,fill nocolor B2,7,fill,10,1,"(80, 47)",helper,1
79869.0,fill nocolor B2,7,fill,10,2,"(79, 45)",architect,1
79869.0,fill nocolor B2,7,fill,10,3,"(97, 27)",helper,1
79869.0,fill nocolor B2,7,fill,10,4,"(98, 46)",architect,1
79869.0,fill nocolor B2,7,fill,10,5,pass,helper,0
79869.0,fill nocolor B2,7,fill,10,6,"(86, 29)",architect,1
79869.0,fill nocolor B2,7,fill,10,7,"(85, 28)",helper,1
79869.0,fill nocolor B2,7,fill,10,8,"(102, 11)",architect,1
79869.0,fill nocolor B2,7,fill,10,9,"(103, 9)",helper,1
79869.0,fill nocolor B2,7,fill,10,10,"(104, 10)",architect,1
79869.0,move red A1,8,move,11,0,"(75, 72)",architect,1
79869.0,move red A1,8,move,11,1,"(77, 55)",helper,1
79869.0,move red A1,8,move,11,2,"(102, 37)",architect,1
79869.0,move red A1,8,move,11,3,"(95, 19)",helper,1
79869.0,move red A1,8,move,11,4,"(85, 74)",architect,1
79869.0,move red A1,8,move,11,5,"(93, 1)",helper,0
79869.0,move red A1,8,move,11,6,"(63, 56)",architect,1
79869.0,move red A1,8,move,11,7,"(62, 54)",helper,1
79869.0,move red A1,8,move,11,8,"(82, 38)",architect,1
79869.0,move red A1,8,move,11,9,"(65, 36)",helper,0
79869.0,move red A1,8,move,11,10,"(86, 20)",architect,1
79869.0,move red A1,8,move,11,11,"(103, 18)",helper,0
79869.0,move red A1,8,move,11,12,"(80, 61)",architect,1
79869.0,move red A1,8,move,11,13,"(98, 2)",helper,1
79869.0,clear nocolor C1,9,clear,5,0,"(102, 96)",architect,1
79869.0,clear nocolor C1,9,clear,5,1,"(85, 61)",helper,1
79869.0,clear nocolor C1,9,clear,5,2,"(103, 78)",architect,1
79869.0,clear nocolor C1,9,clear,5,3,"(65, 60)",helper,0
